client_id,Variation,success
5542581,Test,False
5542586,,False
5542798,Test,False
5542923,,False
5543024,Test,False
5543141,Control,False
5543391,,False
5543493,Test,False
5543630,Test,False
5543804,Test,False
5543857,,False
5544104,Test,False
5544203,Test,False
5544382,,False
5544738,,False
5544739,Control,False
5544750,Test,False
5544875,Test,False
5545127,Test,False
5545133,Test,False
5545303,Test,False
5545357,Test,False
5545385,Test,False
5545424,Test,False
5545425,Control,False
5545428,Test,False
5545517,Test,False
5545549,,False
5546052,Test,False
5546276,Control,False
5546299,Test,False
5546508,Control,False
5546524,Control,False
5546610,Control,False
5547047,Control,False
5547154,Test,False
5547433,Test,False
5547565,Control,False
5547627,Test,False
5547961,Test,False
5548134,,False
5548724,Control,False
5548823,,False
5548845,,False
5548917,,False
5549078,Control,False
5549083,Test,False
5549100,Test,False
5549261,,False
5549368,Test,False
5549428,,False
5549673,Test,False
5549720,Control,False
5549883,Test,False
5549955,Test,False
5550061,Test,False
5550103,,False
5550122,,False
5550182,Test,False
5550321,,False
5550349,Control,False
5550353,Control,False
5550553,Control,False
5550682,,False
5550810,Test,False
5551091,,False
5551110,,False
5551344,,False
5551568,,False
5551581,Test,False
5551641,Test,False
5552032,Control,False
5552369,,False
5552624,Test,False
5552661,Control,False
5552819,Control,False
5552968,Test,False
5552984,Test,False
5553119,Control,False
5553120,Test,False
5553285,Control,False
5553389,Test,False
5553555,Test,False
5553633,Control,False
5553696,Test,False
5554140,Test,False
5554196,,False
5554210,Control,False
5554216,Test,False
5554412,,False
5554510,Control,False
5554534,Control,False
5554652,Control,False
5554655,Control,False
5554678,Control,False
5554918,Test,False
5554969,Control,False
5555416,Control,False
5555581,Test,False
5555638,Control,False
5555790,Control,False
5556052,Test,False
5556100,Control,False
5556204,Test,False
5556349,,False
5556500,Test,False
5556586,Control,False
5556667,,False
5556865,Control,False
5556877,Test,False
5556885,Control,False
5556904,,False
5557300,Test,False
5557491,,False
5557561,,False
5557573,Test,False
5557598,,False
5557680,Control,False
5557759,Control,False
5557932,Test,False
5558259,Control,False
5558421,Control,False
5558874,Control,False
5558943,,False
5559045,,False
5559092,,False
5559264,Test,False
5559421,Control,False
5559456,Test,False
5559545,Test,False
5559740,Control,False
5559860,,False
5559892,Test,False
5559981,Control,False
5560058,,False
5560297,,False
5560485,,False
5560729,Test,False
5561211,Test,False
5561499,,False
5561667,Control,False
5561795,,False
5561990,Test,False
5562022,,False
5562109,Test,False
5562135,Control,False
5562166,Control,False
5562307,,False
5562631,Control,False
5562814,,False
5562982,Test,False
5563098,Test,True
5563217,Test,False
5563273,Control,False
5563287,Test,False
5563320,,False
5563331,Test,True
5563344,Control,False
5563800,Test,False
5563811,Control,False
5563898,,False
5563934,Test,False
5564018,Test,False
5564080,,False
5564255,Test,False
5564419,Test,False
5564576,,False
5564728,Control,False
5564742,Control,False
5564971,,False
5564978,,True
5565265,Control,False
5565298,Control,False
5565435,,False
5565466,Test,False
5565651,Control,False
5565881,Test,False
5565968,,False
5566401,,False
5566410,Test,False
5566417,Control,False
5566485,Control,False
5566507,Test,False
5566584,Test,False
5566841,Test,False
5566976,Test,False
5567038,Test,False
5567096,,False
5567516,Test,False
5567548,Test,False
5567727,Control,False
5567735,Test,False
5567749,,False
5567976,Control,False
5568049,Test,False
5568328,Control,False
5568573,,False
5568578,,False
5568938,Test,False
5569038,Control,False
5569364,Control,False
5569554,Test,False
5569747,Test,False
5570172,,False
5570237,Control,False
5570251,Test,False
5570366,Control,False
5570846,,False
5570866,Control,False
5570888,Test,False
5570988,,False
5571009,Test,False
5571051,Control,False
5571133,Control,False
5571151,Test,False
5571817,Control,False
5571841,Test,False
5571908,Control,False
5572164,Control,False
5572179,Test,False
5572217,Test,False
5572544,Test,False
5572700,Control,False
5572873,Test,False
5572966,Test,False
5573337,Test,False
5573801,,False
5573900,Control,False
5574005,Control,False
5574016,Test,False
5574111,Control,False
5574187,Control,False
5574306,Test,False
5574593,Test,False
5574812,,True
5574879,,False
5574917,Control,False
5574967,Control,False
5575201,,False
5575459,Test,False
5575575,Control,False
5575801,Control,False
5576110,Test,False
5576145,Test,False
5576190,Test,False
5576202,Control,False
5576223,,False
5576358,Test,False
5576582,Control,False
5576669,Control,False
5576836,Control,False
5576912,Test,False
5577085,Test,False
5577288,,False
5577490,Control,False
5577495,,False
5578237,Test,False
5578264,,False
5578521,Test,False
5578646,Control,False
5578708,,False
5578953,Test,False
5579150,Test,False
5579180,Control,False
5579315,Test,False
5579402,Test,False
5579453,,False
5579581,Test,False
5579616,Control,False
5579672,Test,False
5579925,Test,False
5579936,,False
5579963,Control,False
5580011,Test,False
5580076,,False
5580617,Control,False
5580621,,False
5580671,Test,False
5580694,Test,False
5580775,Control,False
5580793,Test,False
5580801,,False
5581167,,False
5581176,Control,False
5581192,,False
5581214,Control,False
5581468,Control,False
5581664,Control,False
5581699,Control,False
5581728,Control,False
5581872,Test,False
5581936,Test,False
5581979,Control,False
5582007,,False
5582096,Test,False
5582151,Control,False
5582298,Control,False
5582549,,False
5582954,Control,False
5583326,,False
5583700,,False
5583757,,False
5583943,Control,False
5583950,Test,False
5584042,,False
5584268,Test,False
5584405,Test,False
5584449,Test,False
5584451,,False
5584469,Test,False
5584520,Test,False
5584706,Test,False
5584808,,False
5584826,,False
5584938,,False
5585090,Test,False
5585124,Test,False
5585137,Control,False
5585305,,False
5585345,,False
5585354,Test,False
5585394,Test,False
5585462,Control,False
5585512,Control,False
5586031,Control,False
5586069,,False
5586086,Control,False
5586625,,False
5586641,Test,False
5586669,Control,False
5586955,Test,False
5587154,Control,False
5587289,,False
5587319,,False
5587486,,False
5587497,Control,False
5587603,Control,False
5587639,,False
5587983,Test,False
5588056,Test,False
5588063,,False
5588167,Test,False
5588219,Control,False
5588396,Test,False
5588474,Test,False
5588539,Control,False
5588572,Control,False
5588796,Control,False
5588821,,False
5588923,Control,False
5588937,Test,False
5589091,Control,False
5589110,Test,False
5589444,Test,False
5589543,Control,False
5589710,,False
5589818,Control,False
5589841,Control,False
5590332,,False
5590523,Test,False
5590536,Test,False
5590652,Control,False
5590780,,False
5590820,Control,False
5590824,Test,False
5591208,Control,False
5591336,,False
5591447,,False
5591928,,False
5592378,Control,False
5592443,Test,False
5592504,Control,False
5592653,Control,False
5592682,Control,False
5592710,Test,False
5592748,,False
5592834,Test,False
5593356,Control,False
5593456,,False
5593566,Test,False
5593703,Test,False
5593754,Test,False
5593881,,False
5593992,,False
5594233,,False
5594240,Control,False
5594406,Control,False
5594705,Control,False
5595019,Test,False
5595433,Control,False
5595590,Test,False
5595627,,False
5595823,Control,False
5595824,Test,False
5595860,Test,False
5596165,Test,False
5596278,Control,False
5596279,,False
5596531,Control,False
5596629,Test,False
5596806,,False
5597185,Control,False
5597312,Test,False
5597360,Control,False
5597529,Test,False
5597537,,False
5597601,Control,False
5597914,,False
5598121,Test,False
5598374,,False
5598376,Test,False
5598549,,False
5598564,Control,False
5598906,Test,False
5598911,Control,False
5598921,Control,False
5598950,Control,False
5598965,,False
5599100,Test,False
5599201,Control,False
5599270,Test,False
5599344,Control,False
5599391,Control,False
5599398,Control,False
5599425,,False
5599461,Test,False
5599473,Control,False
5599611,Control,False
5599870,Test,False
5600260,Test,False
5600283,Test,False
5600350,Control,False
5600459,Test,False
5600477,Test,False
5600574,Control,False
5600603,,False
5600611,,False
5600808,Test,False
5601073,Control,False
5601303,Control,False
5601417,Test,False
5601497,Control,False
5601718,Control,False
5601740,,False
5601821,,False
5601826,Test,False
5602040,Test,False
5602139,,False
5602321,Test,False
5602328,Test,False
5602361,Test,False
5602453,Test,False
5602726,Control,False
5602866,Control,False
5602893,,False
5602904,,False
5603421,Control,False
5603565,Control,False
5603661,Control,False
5604246,Test,False
5604350,Test,False
5604547,Control,False
5604747,,False
5604822,Test,False
5604852,Control,False
5605133,Test,False
5605332,Test,False
5605478,Control,False
5605538,Control,False
5606178,Test,False
5606194,Test,False
5606455,Test,False
5606519,Control,False
5606762,Control,False
5606829,Control,False
5606858,Test,False
5607313,Control,False
5607324,Control,False
5608070,Control,False
5608291,Test,False
5608333,,False
5608397,Test,False
5608551,Test,False
5609004,Control,False
5609236,Test,False
5609495,Test,False
5609514,,False
5609544,Control,False
5609697,Test,False
5610257,Test,False
5610420,,False
5610462,Test,False
5610470,Control,False
5610493,Test,False
5610598,,False
5610637,Test,False
5611197,Test,False
5611257,,False
5611387,Test,False
5611511,Test,False
5611560,Control,False
5612059,Test,False
5612095,Test,False
5612242,,False
5612400,,False
5612472,Test,False
5612493,Control,False
5612542,,False
5612543,Test,False
5612563,Test,False
5612599,,False
5612662,,False
5612726,,False
5612759,,False
5612879,,False
5613005,,False
5613202,,False
5613244,Control,False
5613599,Test,False
5613996,Test,False
5614711,,False
5614979,,False
5615072,,False
5615101,Test,False
5615104,,False
5615326,,False
5615347,Control,False
5615453,Test,False
5615657,,False
5615751,Test,False
5615856,,False
5616378,Test,False
5616687,,False
5616882,Test,False
5617039,Test,False
5617365,,False
5617415,Control,False
5617530,,False
5617581,,False
5617630,Control,False
5617657,,False
5617700,Test,False
5617750,,False
5617838,Control,False
5617888,Test,False
5617955,Test,False
5618153,Control,False
5618380,Test,False
5618429,Test,False
5618665,Control,False
5618761,,False
5618896,Test,False
5618946,,False
5619091,,False
5619094,Test,False
5619517,Control,False
5619936,Control,False
5619969,Test,False
5619976,Test,False
5620187,Test,False
5620203,,False
5620645,Test,False
5620805,,False
5620878,Test,False
5620890,,False
5620972,Test,False
5621030,Test,False
5621121,Test,False
5621155,,False
5621185,Control,False
5621250,Control,False
5621347,Control,False
5621845,Test,False
5621982,Control,False
5622010,Test,False
5622410,,False
5622575,Test,False
5622776,Control,False
5622811,,False
5623007,Control,False
5623269,,False
5623304,Control,False
5623391,Control,False
5623633,Test,False
5623793,Test,False
5623848,Test,False
5623860,,False
5624434,Control,False
5624436,Control,False
5624653,Test,False
5624770,,False
5624781,Control,False
5624950,Control,False
5624954,Test,False
5624983,Control,False
5624999,Control,False
5625180,Test,False
5625321,,False
5625527,Control,False
5625664,Test,False
5625895,Control,False
5626150,Control,False
5626200,Control,False
5626228,Test,False
5626244,,False
5626255,,False
5626616,Control,False
5626825,Test,False
5626912,,False
5627269,Control,False
5627324,Control,False
5627548,Test,False
5627725,Test,False
5627816,Control,False
5627834,,False
5627926,Test,False
5627946,,False
5628037,Test,False
5628326,Test,False
5628478,Test,False
5628550,Test,False
5628601,Control,False
5628645,Test,False
5628716,,False
5628857,Control,False
5629129,Test,False
5629211,Test,False
5629455,,False
5629464,Test,False
5629632,,False
5629703,Control,False
5629710,Test,False
5630016,Control,False
5630341,Control,False
5630558,,False
5630789,,False
5630898,Test,False
5631396,Test,False
5631462,Test,False
5631890,,False
5631954,Control,False
5631969,Control,False
5631997,Test,False
5632085,Control,False
5632235,Test,False
5632312,,False
5632328,,False
5632346,,False
5632368,Control,False
5632684,Control,False
5632990,Test,False
5633078,Test,False
5633088,Test,False
5633092,Test,False
5633126,Test,False
5633180,,False
5633319,Test,False
5633324,,False
5633380,Test,False
5633518,Test,False
5633653,Test,False
5633772,,False
5633899,Test,False
5634074,Control,False
5634420,Test,False
5634448,,False
5634806,Control,False
5635140,Test,False
5635143,,False
5635216,Test,False
5635448,,False
5635526,,False
5635648,Test,False
5635789,Control,False
5635806,Control,False
5635878,Control,False
5635922,,False
5636083,Control,False
5636190,Test,False
5636220,Control,False
5636748,Test,False
5636801,Test,False
5636893,Test,False
5637407,Control,False
5637695,Test,False
5638037,Test,False
5638347,Control,False
5638348,,False
5638741,,True
5638824,Test,False
5639117,,False
5639140,Test,False
5639328,,False
5639457,Control,False
5639474,Test,False
5639692,Test,False
5639772,Test,False
5640079,Test,False
5640255,Control,False
5640288,Control,False
5640300,Control,False
5640323,Control,False
5640345,,False
5640510,,False
5640529,,False
5640823,Test,False
5640846,Control,False
5641292,,False
5641681,,False
5641834,Control,False
5642056,Test,False
5642172,,False
5642208,Test,False
5642292,Test,False
5642417,,False
5642729,Test,False
5642736,Test,True
5642917,Test,False
5643425,Control,False
5643467,Test,False
5643528,Test,False
5643646,,False
5643685,,False
5643717,Test,False
5643772,Control,False
5643813,Test,False
5643944,,False
